# x u_numeric u_exact error_u uprime_numeric uprime_exact error_uprime
0.0157393288663308 0.01573867906038336 0.0157386790329749 2.740846438697986e-11 0.9998761393199848 0.9998761393204145 -4.297673328323981e-13
0.01584133734601998 0.01584067482334666 0.01584067479576135 2.758531250646179e-11 0.9998745286390409 0.9998745286394763 -4.354294702579864e-13
0.01594334582570917 0.01594267042147618 0.01594267039371403 2.776215368704982e-11 0.9998729075536728 0.9998729075541138 -4.410916076835747e-13
0.01604535430539836 0.01604466585371058 0.01604466582577158 2.793900180653175e-11 0.9998712760638971 0.9998712760643439 -4.46753745109163e-13
0.01614736278508755 0.01614666111898852 0.01614666109087267 2.811584298711978e-11 0.9998696341697311 0.9998696341701835 -4.524158825347513e-13
0.01624937126477674 0.01624865621624866 0.01624865618795597 2.82926841677078e-11 0.9998679818711915 0.9998679818716497 -4.581890422628021e-13
0.01635137974446593 0.01635065114442967 0.01635065111596015 2.846952534829583e-11 0.9998663191682958 0.9998663191687598 -4.639622019908529e-13
0.01645338822415511 0.01645264590247022 0.01645264587382386 2.864636652888386e-11 0.9998646460610612 0.9998646460615309 -4.697353617189037e-13
0.0165553967038443 0.01655464048930898 0.01655464046048578 2.882320424002494e-11 0.999862962549505 0.9998629625499806 -4.756195437494171e-13
0.01665740518353349 0.01665663490388462 0.01665663487488458 2.900004195116601e-11 0.9998612686336449 0.9998612686341265 -4.816147480823929e-13
0.01675941366322268 0.01675862914513582 0.01675862911595894 2.917687619286014e-11 0.9998595643134984 0.9998595643139859 -4.874989301129062e-13
0.01686142214291187 0.01686062321200125 0.01686062318264754 2.935371390400121e-11 0.9998578495890834 0.9998578495895768 -4.933831121434196e-13
0.01696343062260106 0.01696261710341959 0.01696261707388904 2.953055161514229e-11 0.9998561244604176 0.999856124460917 -4.993783164763954e-13
0.01706543910229024 0.01706461081832951 0.01706461078862213 2.970738585683641e-11 0.999854388927519 0.9998543889280243 -5.052624985069087e-13
0.01716744758197943 0.01716660435566971 0.01716660432578548 2.988422356797749e-11 0.9998526429904055 0.9998526429909169 -5.113687251423471e-13
0.01726945606166862 0.01726859771437885 0.01726859768431779 3.006105780967161e-11 0.9998508866490955 0.999850886649613 -5.174749517777855e-13
0.01737146454135781 0.01737059089339563 0.01737059086315774 3.023788858191878e-11 0.9998491199036071 0.9998491199041307 -5.235811784132238e-13
0.017473473021047 0.01747258389165873 0.01747258386124401 3.041471935416595e-11 0.9998473427539588 0.9998473427544886 -5.297984273511247e-13
0.01757548150073619 0.01757457670810684 0.01757457667751529 3.059155012641313e-11 0.999845555200169 0.9998455552007051 -5.360156762890256e-13
0.01767748998042537 0.01767656934167865 0.01767656931091027 3.07683808986603e-11 0.9998437572422565 0.9998437572427987 -5.422329252269265e-13
0.01777949846011456 0.01777856179131286 0.01777856176036765 3.094520820146052e-11 0.9998419488802398 0.9998419488807883 -5.484501741648273e-13
